row-num,system-time,total-water,source-water,plains-water,jungle-water,wetlands-water,desert-water,plains-plants-level1-alive,plains-plants-level1-dead,plains-plants-level2-alive,plains-plants-level2-dead,plains-plants-level3-alive,plains-plants-level3-dead,plains-plants-level4-alive,plains-plants-level4-dead,jungle-plants-level1-alive,jungle-plants-level1-dead,jungle-plants-level2-alive,jungle-plants-level2-dead,jungle-plants-level3-alive,jungle-plants-level3-dead,jungle-plants-level4-alive,jungle-plants-level4-dead,wetlands-plants-level1-alive,wetlands-plants-level1-dead,wetlands-plants-level2-alive,wetlands-plants-level2-dead,wetlands-plants-level3-alive,wetlands-plants-level3-dead,wetlands-plants-level4-alive,wetlands-plants-level4-dead,desert-plants-level1-alive,desert-plants-level1-dead,desert-plants-level2-alive,desert-plants-level2-dead,desert-plants-level3-alive,desert-plants-level3-dead,desert-plants-level4-alive,desert-plants-level4-dead,plains-creatures-level1-alive,plains-creatures-level1-dead,plains-creatures-level2-alive,plains-creatures-level2-dead,plains-creatures-level3-alive,plains-creatures-level3-dead,plains-creatures-level4-alive,plains-creatures-level4-dead,jungle-creatures-level1-alive,jungle-creatures-level1-dead,jungle-creatures-level2-alive,jungle-creatures-level2-dead,jungle-creatures-level3-alive,jungle-creatures-level3-dead,jungle-creatures-level4-alive,jungle-creatures-level4-dead,wetlands-creatures-level1-alive,wetlands-creatures-level1-dead,wetlands-creatures-level2-alive,wetlands-creatures-level2-dead,wetlands-creatures-level3-alive,wetlands-creatures-level3-dead,wetlands-creatures-level4-alive,wetlands-creatures-level4-dead,desert-creatures-level1-alive,desert-creatures-level1-dead,desert-creatures-level2-alive,desert-creatures-level2-dead,desert-creatures-level3-alive,desert-creatures-level3-dead,desert-creatures-level4-alive,desert-creatures-level4-dead, plains-plants-level1-ids, plains-plants-level2-ids, plains-plants-level3-ids, plains-plants-level4-ids, jungle-plants-level1-ids, jungle-plants-level2-ids, jungle-plants-level3-ids, jungle-plants-level4-ids, wetlands-plants-level1-ids, wetlands-plants-level2-ids, wetlands-plants-level3-ids, wetlands-plants-level4-ids, desert-plants-level1-ids, desert-plants-level2-ids, desert-plants-level3-ids, desert-plants-level4-ids, plains-creatures-level1-ids, plains-creatures-level2-ids, plains-creatures-level3-ids, plains-creatures-level4-ids, jungle-creatures-level1-ids, jungle-creatures-level2-ids, jungle-creatures-level3-ids, jungle-creatures-level4-ids, wetlands-creatures-level1-ids, wetlands-creatures-level2-ids, wetlands-creatures-level3-ids, wetlands-creatures-level4-ids, desert-creatures-level1-ids, desert-creatures-level2-ids, desert-creatures-level3-ids, desert-creatures-level4-ids
275,339, 2.5,1.4231769,0.00583333333333333,0.113833333333333,0,0.0468333333333333,9,0,0,0,3,2,0,0,56,0,10,0,7,0,2,0,15,4,4,0,0,0,0,0,0,0,12,0,4,3,2,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0, T17Q9X0,,T20Q3X1-T21Q0X1,,T30Q28X0-T31Q28X0,T32Q5X0-T33Q5X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q2X0,T39Q10X3-T49Q5X1, T37Q1X0-T38Q1X0-T46Q2X0,,,,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q2-T10Q4-T31Q1,,,, T12Q2,T19Q24,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
276,340, 2.5,1.4094996,0.00566666666666667,0.113833333333333,0,0.0456666666666667,12,0,0,0,3,2,0,0,56,0,10,0,7,0,2,0,15,4,4,0,0,0,0,0,0,0,12,0,4,3,2,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0, T17Q12X0,,T20Q3X1-T21Q0X1,,T30Q28X0-T31Q28X0,T32Q5X0-T33Q5X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q2X0,T39Q10X3-T49Q5X1, T37Q1X0-T38Q1X0-T46Q2X0,,,,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q2-T10Q4-T31Q1,,,, T12Q2,T19Q24,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
277,341, 2.5,1.4416511,0.00533333333333333,0.1135,0,0.0453333333333333,12,0,0,0,3,2,0,0,56,0,10,0,7,0,2,0,0,15,4,0,0,0,0,0,0,0,12,0,4,3,2,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0, T17Q12X0,,T20Q3X1-T21Q0X1,,T30Q28X0-T31Q28X0,T32Q5X0-T33Q5X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q2X0,T39Q0X10-T49Q0X5, T37Q1X0-T38Q1X0-T46Q2X0,,,,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q2-T10Q4-T31Q1,,,, T12Q2,T19Q24,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
278,342, 2.5,1.4847544,0.0045,0.113166666666667,0,0.0451666666666667,12,0,0,0,3,2,0,0,56,0,10,0,7,0,2,0,0,15,4,0,0,0,0,0,5,0,12,0,4,3,2,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0, T17Q12X0,,T20Q3X1-T21Q0X1,,T30Q28X0-T31Q28X0,T32Q5X0-T33Q5X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q2X0,T39Q0X10-T49Q0X5, T37Q1X0-T38Q1X0-T46Q2X0,,,T9Q4X0-T11Q1X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q2-T10Q4-T31Q1,,,, T12Q2,T19Q24,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
279,343, 2.5,1.422726,0.00383333333333333,0.111166666666667,0,0.0448333333333333,12,0,0,0,3,2,0,0,56,0,10,0,7,0,2,0,0,15,4,0,0,0,0,0,5,0,12,0,4,3,2,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0, T17Q12X0,,T20Q3X1-T21Q0X1,,T30Q28X0-T31Q28X0,T32Q5X0-T33Q5X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q2X0,T39Q0X10-T49Q0X5, T37Q1X0-T38Q1X0-T46Q2X0,,,T9Q4X0-T11Q1X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q2-T10Q4-T31Q1,,,, T12Q2,T19Q24,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
280,344, 2.5,1.418053,0.00316666666666667,0.109333333333333,0,0.0455,9,3,0,0,3,2,0,0,56,0,10,0,7,0,2,0,0,15,4,0,0,0,0,0,5,0,12,0,4,3,2,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0, T17Q9X3,,T20Q3X1-T21Q0X1,,T30Q28X0-T31Q28X0,T32Q5X0-T33Q5X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q2X0,T39Q0X10-T49Q0X5, T37Q1X0-T38Q1X0-T46Q2X0,,,T9Q4X0-T11Q1X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q2-T10Q4-T31Q1,,,, T12Q2,T19Q24,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
281,345, 2.5,1.463027,0.00266666666666667,0.107833333333333,0.000333333333333333,0.0453333333333333,9,3,0,0,3,2,0,0,56,0,10,0,7,0,2,0,0,0,4,0,0,0,0,0,5,0,12,0,4,3,2,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0, T17Q9X3,,T20Q3X1-T21Q0X1,,T30Q28X0-T31Q28X0,T32Q5X0-T33Q5X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q2X0,, T37Q1X0-T38Q1X0-T46Q2X0,,,T9Q4X0-T11Q1X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q2-T10Q4-T31Q1,,,, T12Q2,T19Q24,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
282,346, 2.5,1.456039,0.002,0.105166666666667,0.0005,0.0446666666666667,9,3,0,0,3,2,0,0,56,0,10,0,7,0,3,0,0,0,4,0,0,0,0,0,5,0,12,0,4,3,2,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0, T17Q9X3,,T20Q3X1-T21Q0X1,,T30Q28X0-T31Q28X0,T32Q5X0-T33Q5X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q3X0,, T37Q1X0-T38Q1X0-T46Q2X0,,,T9Q4X0-T11Q1X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q2-T10Q4-T31Q1,,,, T12Q2,T19Q24,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
283,347, 2.5,1.445048,0.002,0.104166666666667,0.00166666666666667,0.046,9,3,0,0,3,2,0,0,56,0,10,0,7,0,3,0,0,0,4,0,0,0,0,0,5,0,12,0,4,3,2,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,25,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0, T17Q9X3,,T20Q3X1-T21Q0X1,,T30Q28X0-T31Q28X0,T32Q5X0-T33Q5X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q3X0,, T37Q1X0-T38Q1X0-T46Q2X0,,,T9Q4X0-T11Q1X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q2-T10Q4-T31Q1,,,, T12Q2,T19Q25,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
284,348, 2.5,1.432672,0.00316666666666667,0.1025,0.00266666666666667,0.0456666666666667,9,0,0,0,3,2,0,0,56,0,10,0,7,0,3,0,0,0,4,0,0,0,0,0,4,0,12,0,4,3,2,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,27,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0, T17Q9X0,,T20Q3X1-T21Q0X1,,T30Q28X0-T31Q28X0,T32Q5X0-T33Q5X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q3X0,, T37Q1X0-T38Q1X0-T46Q2X0,,,T9Q3X0-T11Q1X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q2-T10Q4-T31Q1,,,, T12Q2,T19Q27,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
285,349, 2.5,1.434136,0.004,0.101333333333333,0.00233333333333333,0.0461666666666667,9,0,0,0,3,1,0,0,56,0,10,0,7,0,3,0,0,0,4,0,0,0,0,0,3,0,12,0,4,3,2,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,28,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0, T17Q9X0,,T20Q3X0-T21Q0X1,,T30Q28X0-T31Q28X0,T32Q5X0-T33Q5X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q3X0,, T37Q1X0-T38Q1X0-T46Q2X0,,,T9Q2X0-T11Q1X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q2-T10Q4-T31Q1,,,, T12Q2,T19Q28,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
286,350, 2.5,1.4442238,0.00416666666666667,0.100333333333333,0.00183333333333333,0.0458333333333333,9,0,0,0,3,1,0,0,56,0,10,0,7,0,3,0,0,0,4,0,0,0,0,0,3,0,12,0,4,3,2,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,30,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0, T17Q9X0,,T20Q3X0-T21Q0X1,,T30Q28X0-T31Q28X0,T32Q5X0-T33Q5X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q3X0,, T37Q1X0-T38Q1X0-T46Q2X0,,,T9Q2X0-T11Q1X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q2-T10Q4-T31Q1,,,, T12Q2,T19Q30,,,,,T5Q2,, T4Q1-T31Q1,T6Q1
287,351, 2.5,1.4469651,0.00466666666666667,0.104333333333333,0.00133333333333333,0.0453333333333333,9,0,0,0,3,1,0,0,56,0,10,0,7,0,4,0,0,0,1,2,0,0,0,0,3,0,12,0,4,3,2,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,31,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0, T17Q9X0,,T20Q3X0-T21Q0X1,,T30Q28X0-T31Q28X0,T32Q5X0-T33Q5X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q4X0,, T37Q0X1-T38Q0X1-T46Q1X0,,,T9Q2X0-T11Q1X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q2-T10Q4-T31Q1,,,, T12Q2,T19Q31,,,,,T5Q2,, T4Q1-T31Q1,T6Q1
288,352, 2.5,1.443396,0.00466666666666667,0.102,0.000666666666666667,0.0448333333333333,9,0,0,0,3,1,0,0,56,0,10,0,7,0,4,0,5,0,1,2,0,0,0,0,3,0,12,0,4,3,2,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,32,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0, T17Q9X0,,T20Q3X0-T21Q0X1,,T30Q28X0-T31Q28X0,T32Q5X0-T33Q5X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q4X0,T39Q3X0-T49Q2X0, T37Q0X1-T38Q0X1-T46Q1X0,,,T9Q2X0-T11Q1X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q2-T10Q4-T31Q3,,,, T12Q2,T19Q32,,,,,T5Q2,, T4Q1-T31Q1,T6Q1
289,353, 2.5,1.435229,0.00483333333333333,0.101,0.000666666666666667,0.0441666666666667,9,0,2,0,3,1,0,0,56,0,10,0,7,0,4,0,5,0,1,2,0,0,0,0,3,0,12,0,4,3,2,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,33,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0, T17Q9X0,T18Q1X0-T24Q1X0,T20Q3X0-T21Q0X1,,T30Q28X0-T31Q28X0,T32Q5X0-T33Q5X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q4X0,T39Q3X0-T49Q2X0, T37Q0X1-T38Q0X1-T46Q1X0,,,T9Q2X0-T11Q1X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q3-T10Q4-T31Q3,,,, T12Q2,T19Q33,,,,,T5Q2,, T4Q1-T31Q1,T6Q1
290,354, 2.5,1.433585,0.00533333333333333,0.102333333333333,0.000333333333333333,0.0423333333333333,9,0,2,0,3,1,0,0,56,0,10,0,7,0,4,0,5,0,1,2,0,0,0,0,7,0,12,0,4,3,2,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,34,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0, T17Q9X0,T18Q1X0-T24Q1X0,T20Q3X0-T21Q0X1,,T30Q28X0-T31Q28X0,T32Q5X0-T33Q5X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q4X0,T39Q3X0-T49Q2X0, T37Q0X1-T38Q0X1-T46Q1X0,,,T9Q5X0-T11Q2X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q3-T10Q4-T31Q3,,,, T12Q2,T19Q34,,,,,T5Q2,, T4Q1-T31Q1,T6Q1
291,355, 2.5,1.44716,0.005,0.101833333333333,0.000333333333333333,0.042,9,0,2,0,3,1,0,0,56,0,10,0,7,0,4,0,5,0,1,2,0,0,0,0,7,0,12,0,4,3,2,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,36,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0, T17Q9X0,T18Q1X0-T24Q1X0,T20Q3X0-T21Q0X1,,T30Q28X0-T31Q28X0,T32Q5X0-T33Q5X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q4X0,T39Q3X0-T49Q2X0, T37Q0X1-T38Q0X1-T46Q1X0,,,T9Q5X0-T11Q2X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q3-T10Q4-T31Q3,,,, T12Q2,T19Q36,,,,,T5Q2,, T4Q1-T31Q1,T6Q1
292,356, 2.5,1.447616,0.00433333333333333,0.0986666666666667,0.000333333333333333,0.0413333333333333,12,0,2,0,3,1,0,0,59,0,10,0,7,0,4,0,5,0,1,2,0,0,0,0,7,0,12,0,4,3,2,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,39,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0, T17Q12X0,T18Q1X0-T24Q1X0,T20Q3X0-T21Q0X1,,T30Q29X0-T31Q30X0,T32Q5X0-T33Q5X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q4X0,T39Q3X0-T49Q2X0, T37Q0X1-T38Q0X1-T46Q1X0,,,T9Q5X0-T11Q2X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q3-T10Q4-T31Q3,,,, T12Q2,T19Q39,,,,,T5Q2,, T4Q1-T31Q1,T6Q1
293,357, 2.5,1.438551,0.00366666666666667,0.0986666666666667,0,0.0403333333333333,8,4,2,0,3,1,0,0,59,0,10,0,7,0,4,0,5,0,1,2,0,0,0,0,7,0,12,0,4,3,2,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,39,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0, T17Q8X4,T18Q1X0-T24Q1X0,T20Q3X0-T21Q0X1,,T30Q29X0-T31Q30X0,T32Q5X0-T33Q5X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q4X0,T39Q3X0-T49Q2X0, T37Q0X1-T38Q0X1-T46Q1X0,,,T9Q5X0-T11Q2X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q2-T10Q4-T31Q3,,,, T12Q2,T19Q39,,,,,T5Q2,, T4Q1-T31Q1,T6Q1
294,359, 2.5,1.4336635,0.00166666666666667,0.0961666666666667,0,0.0423333333333333,21,4,2,0,3,1,0,0,62,0,12,0,7,0,4,0,5,0,1,2,0,0,0,0,7,0,12,0,4,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,41,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0, T17Q21X4,T18Q1X0-T24Q1X0,T20Q3X0-T21Q0X1,,T30Q30X0-T31Q32X0,T32Q6X0-T33Q6X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q4X0,T39Q3X0-T49Q2X0, T37Q0X1-T38Q0X1-T46Q1X0,,,T9Q5X0-T11Q2X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q1-T10Q4,,,, T12Q2,T19Q41,,,,,T5Q2,, T4Q1-T31Q1,T6Q1
295,360, 2.5,1.4773199,0.00133333333333333,0.0936666666666667,0,0.042,21,4,2,0,3,1,0,0,62,0,12,0,7,0,4,0,5,0,1,0,0,0,0,0,7,0,12,0,4,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,42,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,1,0, T17Q21X4,T18Q1X0-T24Q1X0,T20Q3X0-T21Q0X1,,T30Q30X0-T31Q32X0,T32Q6X0-T33Q6X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q4X0, T39Q3X0-T49Q2X0,T46Q1X0,,,T9Q5X0-T11Q2X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q1-T10Q4,,,, T12Q2,T19Q42,,,,,T5Q2,, T4Q3-T31Q2,T6Q1
296,361, 2.5,1.4638155,0.001,0.0926666666666667,0,0.0418333333333333,21,0,2,0,3,1,0,0,62,0,12,0,7,0,4,0,5,0,1,0,0,0,0,0,7,0,12,0,4,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,43,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,1,0, T17Q21X0,T18Q1X0-T24Q1X0,T20Q3X0-T21Q0X1,,T30Q30X0-T31Q32X0,T32Q6X0-T33Q6X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q4X0, T39Q3X0-T49Q2X0,T46Q1X0,,,T9Q5X0-T11Q2X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q1-T10Q4,,,, T12Q2,T19Q43,,,,,T5Q2,, T4Q3-T31Q4,T6Q1
297,363, 2.5,1.4810475,0,0.0891666666666667,0,0.0476666666666667,12,9,2,0,3,1,0,0,62,0,12,0,7,0,4,0,5,0,1,0,0,0,0,0,7,0,12,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,45,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,1,0, T17Q12X9,T18Q1X0-T24Q1X0,T20Q3X0-T21Q0X1,,T30Q30X0-T31Q32X0,T32Q6X0-T33Q6X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q4X0, T39Q3X0-T49Q2X0,T46Q1X0,,,T9Q5X0-T11Q2X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,, T4Q1,,,, T12Q2,T19Q45,,,,,T5Q2,, T4Q3-T31Q4,T6Q1
298,364, 2.5,1.5156094,0,0.0876666666666667,0.000666666666666667,0.0506666666666667,12,9,2,0,3,1,0,0,62,0,12,0,7,0,4,0,5,0,1,0,0,0,0,0,7,0,12,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,46,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,1,0, T17Q12X9,T18Q1X0-T24Q1X0,T20Q3X0-T21Q0X1,,T30Q30X0-T31Q32X0,T32Q6X0-T33Q6X0, T25Q2X0-T26Q1X0-T27Q4X0,T34Q4X0, T39Q3X0-T49Q2X0,T46Q1X0,,,T9Q5X0-T11Q2X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,,,,,, T12Q2,T19Q46,,,,,T5Q2,, T4Q3-T31Q4,T6Q1
299,366, 2.5,1.5383731,0.000333333333333333,0.0866666666666667,0.0005,0.0541666666666667,12,9,2,0,3,1,0,0,62,0,12,0,8,0,4,0,5,0,1,0,0,0,0,0,10,0,12,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,1,0, T17Q12X9,T18Q1X0-T24Q1X0,T20Q3X0-T21Q0X1,,T30Q30X0-T31Q32X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0, T39Q3X0-T49Q2X0,T46Q1X0,,,T9Q7X0-T11Q3X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,,,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q3-T31Q4,T6Q1
300,367, 2.5,1.5364271,0.000333333333333333,0.0851666666666667,0.000333333333333333,0.0563333333333333,8,4,2,0,3,1,0,0,62,0,12,0,8,0,4,0,5,0,1,0,0,0,0,0,10,0,12,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,1,0, T17Q8X4,T18Q1X0-T24Q1X0,T20Q3X0-T21Q0X1,,T30Q30X0-T31Q32X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0, T39Q3X0-T49Q2X0,T46Q1X0,,,T9Q7X0-T11Q3X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,,,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q3-T31Q4,T6Q1
301,369, 2.5,1.5247301,0.00516666666666667,0.0825,0.000166666666666667,0.056,8,4,2,0,3,0,0,0,62,0,12,0,8,0,4,0,5,0,1,0,0,0,0,0,10,0,12,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q8X4,T18Q1X0-T24Q1X0,T20Q3X0,,T30Q30X0-T31Q32X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0, T39Q3X0-T49Q2X0,T46Q1X0,,,T9Q7X0-T11Q3X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,,,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
302,370, 2.5,1.5145051,0.00633333333333333,0.0808333333333333,0,0.0548333333333333,8,4,2,0,3,0,0,0,64,0,12,0,8,0,4,0,5,0,1,0,0,0,0,0,10,0,12,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q8X4,T18Q1X0-T24Q1X0,T20Q3X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0, T39Q3X0-T49Q2X0,T46Q1X0,,,T9Q7X0-T11Q3X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,,,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
303,371, 2.5,1.5053541,0.008,0.0805,0,0.0538333333333333,8,0,2,0,3,0,0,0,64,0,12,0,8,0,4,0,5,0,1,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q8X0,T18Q1X0-T24Q1X0,T20Q3X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0, T39Q3X0-T49Q2X0,T46Q1X0,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,,,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
304,372, 2.5,1.4910971,0.00866666666666667,0.0788333333333333,0,0.053,8,0,2,0,3,0,0,0,64,0,12,0,8,0,4,0,5,0,1,0,0,0,0,0,14,0,12,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0, T17Q8X0,T18Q1X0-T24Q1X0,T20Q3X0,,T30Q31X0-T31Q33X0,T32Q6X0-T33Q6X0, T25Q3X0-T26Q1X0-T27Q4X0,T34Q4X0, T39Q3X0-T49Q2X0,T46Q1X0,,,T9Q10X0-T11Q4X0,T8Q12X0, T4Q0X1-T5Q3X0-T13Q1X2,T12Q2X0,,,,,,, T12Q2,T19Q48,,,,,T5Q2,, T4Q4-T31Q4,T6Q1
